age,workclass,fnlwgt,education,education_num,status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,income
39,Private,286026,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,less_than_50k
30,Private,72887,HS_grad,9,married,Craft_repair,Male,3411,0,40,United_States,more_than_50k
49,government,163229,HS_grad,9,married,servant,Male,0,0,56,United_States,more_than_50k
40,government,165726,Bachelors,11,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
42,Private,70055,SS_grad,7,married,Transport_moving,Male,0,0,45,United_States,more_than_50k
35,Private,184655,Bachelors,13,not_married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
39,Private,139906,HS_grad,9,not_married,Other_service,Female,0,0,81,United_States,more_than_50k
32,government,198211,Bachelors,11,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
22,Private,146540,SS_grad,7,not_married,Craft_repair,Male,0,0,50,United_States,more_than_50k
53,government,132304,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
25,Private,190916,HS_grad,9,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
44,Private,755858,HS_grad,9,married,Craft_repair,Male,0,0,70,United_States,less_than_50k
52,Private,127315,Masters,14,married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
42,government,304302,HS_grad,9,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
34,Private,184942,SS_grad,7,married,Transport_moving,Male,0,0,50,United_States,more_than_50k
27,Private,267989,Bachelors,10,married,it_job,Male,0,0,40,United_States,more_than_50k
37,Private,188377,HS_grad,9,not_married,it_job,Male,0,0,40,United_States,more_than_50k
39,government,221059,Masters,14,married,Prof_specialty,Female,7688,0,38,United_States,less_than_50k
26,Private,340787,HS_grad,9,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
48,Private,140782,Masters,14,married,corporate_job,Female,0,1902,38,United_States,less_than_50k
57,Private,169071,HS_grad,9,not_married,corporate_job,Female,0,0,28,United_States,more_than_50k
36,Self_emp,151094,Bachelors,11,not_married,corporate_job,Male,0,0,48,United_States,more_than_50k
27,Private,122922,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
17,Private,151141,SS_grad,7,not_married,servant,Male,0,0,15,United_States,more_than_50k
30,Private,136651,Preschool,3,married,Craft_repair,Male,0,0,40,Mexico,more_than_50k
37,Private,177285,Bachelors,11,married,corporate_job,Female,0,0,48,United_States,less_than_50k
31,government,128016,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
23,Private,200318,Bachelors,12,not_married,corporate_job,Female,0,0,20,United_States,more_than_50k
32,Private,250354,SS_grad,6,not_married,Craft_repair,Male,0,0,45,United_States,more_than_50k
58,Private,191069,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,less_than_50k
31,Private,27856,HS_grad,9,not_married,Other_service,Female,0,0,8,United_States,more_than_50k
44,Private,523484,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,less_than_50k
39,government,257175,Bachelors,13,not_married,it_job,Female,0,625,40,United_States,more_than_50k
59,Private,174864,HS_grad,9,married,Craft_repair,Male,0,1485,45,United_States,less_than_50k
42,Private,196029,Bachelors,13,married,Transport_moving,Male,0,0,48,United_States,less_than_50k
45,Private,200471,HS_grad,9,married,corporate_job,Male,0,0,35,United_States,more_than_50k
20,Private,353195,HS_grad,9,not_married,Craft_repair,Male,0,0,35,United_States,more_than_50k
35,Private,222868,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,more_than_50k
50,Private,221791,Bachelors,12,married,it_job,Male,0,0,40,United_States,more_than_50k
56,Private,197114,HS_grad,9,not_married,servant,Male,0,0,28,United_States,more_than_50k
48,Private,160220,Bachelors,11,married,corporate_job,Male,0,0,40,United_States,less_than_50k
58,Self_emp,274917,Masters,14,not_married,Other_service,Female,0,0,15,United_States,more_than_50k
32,Private,348460,Bachelors,11,married,Craft_repair,Male,0,0,50,United_States,more_than_50k
23,Private,112683,Bachelors,10,not_married,corporate_job,Female,0,0,12,United_States,more_than_50k
48,Private,345831,HS_grad,9,not_married,it_job,Male,0,0,40,United_States,more_than_50k
33,Private,105370,HS_grad,9,not_married,servant,Male,0,0,70,United_States,more_than_50k
48,Private,345006,Bachelors,13,not_married,Prof_specialty,Female,0,0,45,Mexico,more_than_50k
55,Private,195329,HS_grad,9,not_married,Other_service,Female,2202,0,35,Other,more_than_50k
40,government,108765,Bachelors,11,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
50,Private,138022,Bachelors,10,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
52,Self_emp,175029,SS_grad,6,married,Craft_repair,Male,0,0,35,United_States,more_than_50k
19,Private,189574,HS_grad,9,not_married,Other_service,Female,0,0,30,United_States,more_than_50k
55,Self_emp,141409,SS_grad,6,married,corporate_job,Male,7688,0,50,United_States,less_than_50k
36,Self_emp,186035,Bachelors,15,married,corporate_job,Male,0,0,30,United_States,less_than_50k
39,Private,165235,Bachelors,13,not_married,Prof_specialty,Female,0,0,40,Philippines,less_than_50k
22,Private,105043,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
44,Private,230684,Bachelors,13,married,corporate_job,Male,7688,0,50,United_States,less_than_50k
34,Private,345705,HS_grad,9,not_married,Craft_repair,Male,0,1408,38,United_States,more_than_50k
33,Private,248584,Bachelors,10,married,Other_service,Male,0,0,50,United_States,more_than_50k
55,Private,436861,Masters,14,not_married,Prof_specialty,Female,14084,0,40,United_States,less_than_50k
35,Private,200153,Masters,14,married,corporate_job,Male,0,0,45,United_States,less_than_50k
50,Private,398625,SS_grad,7,not_married,it_job,Female,0,0,40,United_States,more_than_50k
43,Private,114043,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
29,Private,169544,Bachelors,11,not_married,it_job,Male,0,0,40,United_States,more_than_50k
56,Private,343849,Bachelors,10,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
33,Private,162572,Bachelors,13,married,Prof_specialty,Male,99999,0,40,United_States,less_than_50k
24,Private,291578,HS_grad,9,married,corporate_job,Male,0,0,50,United_States,more_than_50k
46,Private,136162,Bachelors,11,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
60,Self_emp,376133,HS_grad,9,married,corporate_job,Female,15024,0,15,United_States,less_than_50k
48,Self_emp,302612,Masters,14,married,Other_service,Male,0,0,40,United_States,more_than_50k
65,government,240166,SS_grad,7,married,Transport_moving,Male,0,0,35,United_States,more_than_50k
29,Private,193152,HS_grad,9,not_married,servant,Male,0,1408,40,United_States,more_than_50k
42,Private,248094,HS_grad,9,married,Transport_moving,Male,0,1740,43,United_States,more_than_50k
44,Private,119281,Bachelors,15,married,Prof_specialty,Male,0,0,50,United_States,less_than_50k
73,Self_emp,300404,Bachelors,10,married,corporate_job,Male,0,0,6,United_States,less_than_50k
21,Private,82847,Bachelors,10,not_married,it_job,Female,0,0,50,United_States,more_than_50k
32,Self_emp,161153,HS_grad,9,married,Farming_fishing,Male,0,1902,55,United_States,less_than_50k
43,government,287008,Masters,14,married,servant,Male,0,0,35,United_States,less_than_50k
21,Private,654141,HS_grad,9,not_married,Craft_repair,Male,0,0,32,United_States,more_than_50k
30,Private,252646,Bachelors,10,not_married,Transport_moving,Male,0,0,20,United_States,more_than_50k
54,Private,171924,Bachelors,13,married,it_job,Male,0,0,48,United_States,more_than_50k
19,Private,219742,Bachelors,10,not_married,Other_service,Female,0,0,15,United_States,more_than_50k
55,government,153788,Bachelors,10,married,corporate_job,Female,0,0,37,United_States,more_than_50k
20,Private,60639,Bachelors,10,not_married,corporate_job,Female,0,0,28,United_States,more_than_50k
53,Private,96062,Bachelors,13,married,corporate_job,Male,0,0,40,Other,more_than_50k
51,Private,165614,Masters,14,not_married,Prof_specialty,Male,0,0,55,United_States,less_than_50k
33,Private,159888,HS_grad,9,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
62,Private,110586,Bachelors,10,not_married,servant,Female,0,0,40,United_States,more_than_50k
24,Self_emp,143062,HS_grad,9,not_married,Other_service,Male,0,0,30,United_States,more_than_50k
17,Self_emp,413557,ES_grad,5,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
26,Private,137658,Bachelors,10,not_married,corporate_job,Female,0,0,45,United_States,more_than_50k
36,Private,398931,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
32,Private,311764,SS_grad,6,married,corporate_job,Female,0,0,35,United_States,more_than_50k
58,Private,98725,Doctorate,16,married,Prof_specialty,Male,0,0,50,United_States,less_than_50k
38,Private,140854,Bachelors,13,married,it_job,Male,0,0,40,United_States,less_than_50k
26,government,352768,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
60,Private,142494,Bachelors,10,married,corporate_job,Male,15024,0,40,United_States,less_than_50k
27,Private,210313,HS_grad,9,married,corporate_job,Male,0,0,50,Other,more_than_50k
38,Private,194538,Bachelors,11,married,it_job,Male,0,0,48,United_States,less_than_50k
37,Self_emp,26698,Bachelors,10,married,corporate_job,Male,0,1485,44,United_States,less_than_50k
28,Private,211032,Bachelors,10,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
38,Self_emp,107909,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,less_than_50k
29,Private,136077,HS_grad,9,married,corporate_job,Male,0,0,60,United_States,less_than_50k
19,Private,184737,HS_grad,9,not_married,Other_service,Female,0,1721,40,United_States,more_than_50k
28,Private,214689,Bachelors,13,not_married,servant,Male,0,0,25,United_States,more_than_50k
40,Self_emp,93793,HS_grad,9,married,Craft_repair,Male,0,0,50,United_States,less_than_50k
26,Private,247025,Bachelors,11,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
43,Private,284403,Bachelors,12,married,corporate_job,Male,0,0,60,United_States,more_than_50k
29,Private,221977,Bachelors,10,married,corporate_job,Female,0,0,40,United_States,less_than_50k
25,government,339956,Bachelors,10,married,servant,Male,0,0,40,United_States,more_than_50k
29,Private,161097,HS_grad,9,married,it_job,Male,0,0,40,United_States,less_than_50k
60,Private,223696,Preschool,2,not_married,Craft_repair,Male,0,0,38,Other,more_than_50k
31,Private,234500,Bachelors,13,married,corporate_job,Female,0,0,40,United_States,more_than_50k
51,government,97005,ES_grad,4,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
18,Private,242615,Bachelors,10,not_married,corporate_job,Female,0,0,15,United_States,more_than_50k
36,Private,174938,Bachelors,13,not_married,it_job,Male,0,0,20,United_States,more_than_50k
35,Private,160120,Bachelors,13,married,corporate_job,Male,0,0,40,Philippines,less_than_50k
48,Private,193775,Bachelors,13,not_married,corporate_job,Male,0,0,38,United_States,less_than_50k
78,Self_emp,59583,ES_grad,4,married,Farming_fishing,Male,0,0,25,United_States,more_than_50k
72,Private,157913,Bachelors,13,married,servant,Male,0,0,17,United_States,more_than_50k
24,Private,308205,Bachelors,10,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
36,Private,201769,SS_grad,7,not_married,servant,Male,13550,0,40,United_States,less_than_50k
48,Private,330470,Bachelors,10,married,servant,Male,0,0,30,United_States,more_than_50k
28,Private,184078,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
26,Private,123384,Masters,14,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
29,Private,330132,Bachelors,13,not_married,corporate_job,Female,0,0,60,United_States,more_than_50k
47,Private,274720,Preschool,3,married,Other_service,Male,0,0,40,Other,more_than_50k
50,Private,129673,Bachelors,13,not_married,corporate_job,Female,0,0,50,United_States,less_than_50k
35,government,205584,Preschool,3,not_married,Craft_repair,Male,0,0,40,Mexico,more_than_50k
17,Private,327127,SS_grad,7,not_married,Transport_moving,Male,0,0,20,United_States,more_than_50k
41,Private,225892,Bachelors,10,married,Craft_repair,Male,0,0,48,United_States,less_than_50k
37,Private,224886,HS_grad,9,married,Transport_moving,Male,0,0,42,United_States,more_than_50k
35,government,27763,HS_grad,9,married,Other_service,Male,0,0,40,United_States,more_than_50k
56,Private,73684,ES_grad,4,married,Craft_repair,Male,0,0,40,Other,more_than_50k
23,Private,107452,Bachelors,10,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
33,Private,23871,Bachelors,12,not_married,Prof_specialty,Female,0,0,32,United_States,more_than_50k
79,Self_emp,309272,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,less_than_50k
28,Private,469864,Bachelors,13,not_married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
55,Private,286230,SS_grad,7,not_married,corporate_job,Female,0,0,20,United_States,more_than_50k
59,government,186308,Masters,14,married,Prof_specialty,Male,0,0,50,United_States,more_than_50k
22,Private,113062,Bachelors,13,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
19,Private,86150,SS_grad,7,not_married,corporate_job,Female,0,0,19,Philippines,more_than_50k
41,Private,262038,Preschool,3,married,Farming_fishing,Male,0,0,35,Mexico,more_than_50k
32,Private,279231,Bachelors,11,married,corporate_job,Male,0,0,40,Other,more_than_50k
45,Private,183786,HS_grad,9,not_married,Other_service,Female,0,0,35,United_States,more_than_50k
61,Private,339358,Preschool,3,married,Farming_fishing,Female,0,0,45,Mexico,more_than_50k
34,Private,287737,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
43,Self_emp,99203,Bachelors,11,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
38,Private,297449,Bachelors,13,married,corporate_job,Male,7298,0,50,United_States,less_than_50k
35,Private,113481,Doctorate,16,married,Prof_specialty,Male,0,0,60,United_States,more_than_50k
65,Private,204042,HS_grad,9,not_married,servant,Male,0,0,20,United_States,more_than_50k
24,Private,43387,Bachelors,13,married,corporate_job,Male,0,0,55,Other,less_than_50k
37,Private,99233,HS_grad,9,married,corporate_job,Male,0,0,40,United_States,more_than_50k
34,Self_emp,313729,Bachelors,10,married,Farming_fishing,Male,0,0,50,United_States,more_than_50k
42,Private,99679,HS_grad,9,married,Transport_moving,Male,0,0,60,United_States,less_than_50k
18,Private,169745,ES_grad,4,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
43,government,19914,Bachelors,10,not_married,corporate_job,Female,0,0,15,United_States,more_than_50k
31,Private,113543,Bachelors,10,married,Other_service,Male,0,0,40,United_States,less_than_50k
19,Private,224241,Bachelors,10,not_married,corporate_job,Female,0,0,20,United_States,more_than_50k
40,Self_emp,137367,Bachelors,10,married,corporate_job,Male,0,0,50,Other,more_than_50k
32,Private,263908,Bachelors,13,married,Prof_specialty,Male,0,0,40,United_States,more_than_50k
47,Private,280798,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,less_than_50k
32,government,203849,Bachelors,10,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
46,Self_emp,62546,Doctorate,16,not_married,Prof_specialty,Male,0,0,35,United_States,more_than_50k
40,Private,197344,Bachelors,13,married,corporate_job,Male,0,0,65,United_States,less_than_50k
36,Private,93225,Bachelors,13,not_married,Craft_repair,Male,0,0,35,United_States,more_than_50k
33,Private,187560,Bachelors,11,married,corporate_job,Male,0,0,36,United_States,more_than_50k
23,government,61743,Preschool,3,not_married,Transport_moving,Male,0,0,35,United_States,more_than_50k
21,Private,186648,SS_grad,6,not_married,it_job,Male,0,0,40,United_States,more_than_50k
40,Private,173321,HS_grad,9,married,Other_service,Female,0,0,32,United_States,more_than_50k
53,government,246820,Doctorate,16,married,Prof_specialty,Male,0,0,50,United_States,less_than_50k
53,Self_emp,291755,Bachelors,10,married,Transport_moving,Male,0,0,72,United_States,more_than_50k
58,Private,104945,ES_grad,5,married,servant,Male,0,0,60,United_States,more_than_50k
51,Private,85423,HS_grad,9,married,corporate_job,Male,0,0,55,United_States,less_than_50k
31,Private,214235,HS_grad,9,married,Other_service,Male,0,0,65,United_States,more_than_50k
35,Self_emp,278632,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
31,government,143392,Bachelors,10,not_married,corporate_job,Female,0,0,35,United_States,more_than_50k
21,Private,277408,Bachelors,10,not_married,Other_service,Female,0,0,35,United_States,more_than_50k
39,Self_emp,336793,Masters,14,married,Craft_repair,Male,0,0,55,United_States,less_than_50k
36,Private,184112,Bachelors,15,married,Prof_specialty,Female,15024,0,45,United_States,less_than_50k
51,Private,74660,SS_grad,6,married,Craft_repair,Male,0,0,40,United_States,less_than_50k
18,Private,395026,SS_grad,7,not_married,Other_service,Male,0,0,12,United_States,more_than_50k
32,Private,171215,Bachelors,10,not_married,corporate_job,Male,0,0,48,United_States,more_than_50k
56,Private,121362,Bachelors,13,not_married,Other_service,Female,0,0,32,United_States,more_than_50k
35,Private,409200,Bachelors,12,not_married,servant,Male,0,0,40,United_States,more_than_50k
63,Private,268965,SS_grad,8,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
61,Private,136262,HS_grad,9,married,corporate_job,Male,0,0,50,United_States,less_than_50k
23,Private,141323,Bachelors,10,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
52,government,108083,Masters,14,married,Prof_specialty,Male,0,0,50,United_States,less_than_50k
19,Private,82210,HS_grad,9,not_married,corporate_job,Male,0,0,50,United_States,more_than_50k
33,government,400943,Masters,14,married,Prof_specialty,Male,0,0,50,United_States,less_than_50k
35,Private,308489,Bachelors,13,married,corporate_job,Male,0,0,50,United_States,more_than_50k
35,Private,187053,HS_grad,9,not_married,Transport_moving,Female,0,0,60,United_States,less_than_50k
38,Private,75826,Bachelors,15,married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
23,Private,413345,Bachelors,13,not_married,corporate_job,Female,0,0,60,United_States,more_than_50k
22,Private,356567,Bachelors,11,not_married,it_job,Male,0,0,60,United_States,more_than_50k
20,Private,223811,HS_grad,9,not_married,servant,Male,0,0,40,United_States,more_than_50k
19,Private,159313,HS_grad,9,not_married,servant,Male,0,0,40,United_States,more_than_50k
47,Private,250170,HS_grad,9,married,it_job,Male,0,0,40,United_States,less_than_50k
59,Private,135617,SS_grad,7,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
38,Private,187346,HS_grad,9,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
36,Private,108103,HS_grad,9,married,Other_service,Male,0,0,50,United_States,more_than_50k
27,Private,255476,Preschool,3,not_married,Other_service,Male,0,0,40,Mexico,more_than_50k
24,Private,68577,Bachelors,11,married,Transport_moving,Male,0,0,40,United_States,more_than_50k
35,Private,155961,HS_grad,9,not_married,Other_service,Female,0,0,35,Other,more_than_50k
22,government,264102,Bachelors,10,not_married,Other_service,Male,0,0,39,Other,more_than_50k
37,Private,167777,HS_grad,9,married,Transport_moving,Male,0,0,52,United_States,more_than_50k
36,Private,225399,HS_grad,9,married,Craft_repair,Male,7298,0,40,United_States,less_than_50k
28,Private,199998,HS_grad,9,not_married,Other_service,Female,0,0,25,United_States,more_than_50k
55,Private,199856,HS_grad,9,married,corporate_job,Female,0,0,50,United_States,more_than_50k
32,Private,193042,Bachelors,13,married,corporate_job,Male,0,0,44,United_States,more_than_50k
47,government,162595,Bachelors,10,married,Craft_repair,Male,0,0,45,United_States,more_than_50k
23,Private,208826,Bachelors,13,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
50,government,120190,Masters,14,not_married,Prof_specialty,Female,0,0,45,United_States,more_than_50k
40,Self_emp,27242,HS_grad,9,married,Farming_fishing,Male,0,0,84,United_States,more_than_50k
51,Private,348099,HS_grad,9,not_married,it_job,Female,0,1590,40,United_States,more_than_50k
34,Private,185041,HS_grad,9,not_married,Prof_specialty,Female,0,1669,45,United_States,more_than_50k
28,Private,309196,Bachelors,13,not_married,servant,Female,0,0,40,United_States,more_than_50k
52,government,254285,Doctorate,16,married,Prof_specialty,Male,0,1887,70,Germany,less_than_50k
39,Self_emp,336226,HS_grad,9,married,corporate_job,Male,3103,0,60,United_States,less_than_50k
43,Private,240698,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,less_than_50k
36,Private,411797,Bachelors,13,not_married,Prof_specialty,Female,0,0,35,United_States,less_than_50k
25,Private,178843,Bachelors,13,not_married,Prof_specialty,Female,0,0,15,United_States,more_than_50k
42,Private,136177,Bachelors,10,not_married,corporate_job,Female,0,0,38,United_States,more_than_50k
35,Private,243409,Bachelors,10,married,Transport_moving,Male,0,0,40,Germany,more_than_50k
43,Private,258049,Masters,14,married,corporate_job,Male,7688,0,53,United_States,less_than_50k
34,Private,164748,HS_grad,9,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
50,government,24185,Bachelors,13,married,corporate_job,Male,0,0,38,United_States,less_than_50k
30,Private,167476,Bachelors,10,married,Transport_moving,Male,0,0,60,United_States,more_than_50k
44,Private,106900,Masters,14,married,Prof_specialty,Male,0,0,44,United_States,less_than_50k
52,Private,53497,Bachelors,11,married,Craft_repair,Male,0,0,40,United_States,more_than_50k
35,Private,335704,Bachelors,12,married,corporate_job,Male,0,0,60,United_States,more_than_50k
36,Private,211022,Bachelors,11,not_married,Prof_specialty,Male,0,0,40,United_States,less_than_50k
30,Private,163003,Bachelors,13,not_married,corporate_job,Female,0,0,52,Other,more_than_50k
36,Self_emp,77146,Bachelors,13,married,corporate_job,Male,15024,0,45,United_States,less_than_50k
39,Private,67433,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
25,Private,458549,Preschool,2,married,Farming_fishing,Male,0,0,96,Mexico,more_than_50k
26,Private,190469,Bachelors,13,not_married,it_job,Male,0,0,40,United_States,more_than_50k
20,Private,195411,HS_grad,9,not_married,corporate_job,Female,0,0,20,United_States,more_than_50k
20,Private,216889,Bachelors,10,not_married,servant,Male,0,0,40,United_States,more_than_50k
26,Private,167350,HS_grad,9,not_married,Transport_moving,Male,0,0,50,United_States,more_than_50k
24,Private,241857,Bachelors,10,not_married,corporate_job,Female,0,0,35,United_States,more_than_50k
48,Private,125892,Bachelors,13,married,it_job,Male,0,0,40,United_States,less_than_50k
62,Private,272209,HS_grad,9,not_married,servant,Female,0,0,99,United_States,more_than_50k
48,Private,175221,HS_grad,9,married,it_job,Male,0,0,40,United_States,more_than_50k
52,Private,180195,Bachelors,13,married,corporate_job,Male,0,0,40,United_States,less_than_50k
25,Private,38090,Bachelors,13,not_married,corporate_job,Male,0,0,44,United_States,more_than_50k
58,Private,310085,Preschool,3,married,it_job,Male,0,0,40,United_States,more_than_50k
40,government,118686,Bachelors,13,not_married,Prof_specialty,Female,0,0,45,United_States,more_than_50k
19,Private,43937,Bachelors,10,not_married,Other_service,Female,0,0,20,United_States,more_than_50k
37,Private,210438,SS_grad,7,not_married,servant,Male,0,0,40,United_States,more_than_50k
23,Private,176724,SS_grad,7,married,it_job,Male,0,0,40,Puerto_Rico,more_than_50k
31,Self_emp,113364,HS_grad,9,not_married,Craft_repair,Male,0,0,60,United_States,more_than_50k
64,Self_emp,73986,ES_grad,4,married,Craft_repair,Male,0,0,20,United_States,more_than_50k
28,government,197932,Bachelors,10,not_married,corporate_job,Female,0,0,16,United_States,more_than_50k
32,Private,193285,HS_grad,9,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
49,government,223342,Bachelors,10,not_married,corporate_job,Female,0,0,44,United_States,more_than_50k
35,Private,49749,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,less_than_50k
45,Private,201865,Doctorate,16,married,corporate_job,Male,0,0,45,United_States,less_than_50k
39,Private,322143,SS_grad,8,married,Transport_moving,Male,15024,0,70,United_States,less_than_50k
46,Self_emp,275625,Bachelors,13,not_married,Other_service,Female,0,0,60,Other,less_than_50k
19,Private,206599,Bachelors,10,not_married,corporate_job,Female,0,0,16,United_States,more_than_50k
29,Private,89813,HS_grad,9,married,it_job,Female,0,0,40,Other,more_than_50k
25,government,156848,HS_grad,9,married,servant,Male,0,0,35,United_States,more_than_50k
37,Private,162494,Bachelors,13,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
30,Private,205407,HS_grad,9,not_married,corporate_job,Male,0,0,40,United_States,more_than_50k
28,Private,375313,HS_grad,9,married,it_job,Male,0,0,40,Philippines,more_than_50k
36,government,930948,Bachelors,10,not_married,corporate_job,Female,6497,0,56,United_States,more_than_50k
32,Private,127895,Bachelors,10,not_married,corporate_job,Female,0,0,35,United_States,more_than_50k
34,Private,248754,SS_grad,7,not_married,it_job,Male,0,0,40,United_States,more_than_50k
34,Private,188096,HS_grad,9,not_married,corporate_job,Female,0,0,36,United_States,more_than_50k
20,Private,216811,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
27,Self_emp,113870,Masters,14,not_married,Transport_moving,Male,0,0,40,United_States,more_than_50k
36,government,343052,HS_grad,9,married,corporate_job,Female,0,0,40,United_States,more_than_50k
35,Private,280966,Bachelors,10,married,corporate_job,Male,0,0,40,United_States,more_than_50k
37,Private,42044,HS_grad,9,not_married,corporate_job,Male,0,0,35,United_States,more_than_50k
32,Private,309513,HS_grad,9,married,Craft_repair,Male,0,0,50,United_States,more_than_50k
32,Private,163604,Masters,14,not_married,Prof_specialty,Female,0,0,20,United_States,more_than_50k
52,Private,224198,HS_grad,9,not_married,corporate_job,Female,0,0,48,United_States,more_than_50k
50,Private,338283,Bachelors,10,married,Craft_repair,Male,0,0,40,United_States,less_than_50k
23,Private,242375,HS_grad,9,not_married,Other_service,Female,0,0,30,United_States,more_than_50k
25,Private,81286,HS_grad,9,married,Craft_repair,Male,0,0,45,United_States,more_than_50k
21,Private,243368,Preschool,1,not_married,Farming_fishing,Male,0,0,50,Mexico,more_than_50k
31,Private,217803,HS_grad,9,not_married,corporate_job,Female,0,0,32,United_States,more_than_50k
31,Self_emp,323020,Bachelors,10,married,Other_service,Female,0,0,30,United_States,more_than_50k
41,Private,34278,Bachelors,11,not_married,Other_service,Male,0,0,40,United_States,more_than_50k
47,Private,184579,Bachelors,10,married,it_job,Male,0,0,60,United_States,more_than_50k
20,Private,142673,Bachelors,10,not_married,corporate_job,Female,0,0,45,United_States,more_than_50k
29,Private,131714,SS_grad,6,not_married,it_job,Female,0,0,25,United_States,more_than_50k
51,government,74784,Bachelors,10,not_married,corporate_job,Female,0,0,40,United_States,more_than_50k
30,government,181372,Bachelors,13,married,Prof_specialty,Female,0,0,33,United_States,less_than_50k
48,Private,155664,Bachelors,13,married,corporate_job,Male,0,0,35,United_States,less_than_50k
39,Private,174924,HS_grad,9,not_married,corporate_job,Male,14344,0,40,United_States,less_than_50k
62,Private,113440,Bachelors,13,married,corporate_job,Male,0,0,35,United_States,more_than_50k
22,Private,147227,Bachelors,13,not_married,Other_service,Male,0,0,30,United_States,more_than_50k
46,government,207022,Bachelors,13,married,corporate_job,Male,7688,0,40,United_States,less_than_50k
51,government,123011,Masters,14,married,Prof_specialty,Male,0,1977,35,United_States,less_than_50k
20,Private,184678,HS_grad,9,not_married,corporate_job,Female,0,0,32,United_States,more_than_50k
40,Self_emp,182437,Bachelors,12,married,corporate_job,Male,15024,0,50,United_States,less_than_50k
31,Private,98639,Bachelors,13,not_married,it_job,Male,0,0,40,United_States,more_than_50k
30,Private,174201,Bachelors,10,not_married,Craft_repair,Male,0,0,40,United_States,more_than_50k
52,Private,123780,HS_grad,9,married,corporate_job,Female,0,0,38,United_States,more_than_50k
20,Private,374116,HS_grad,9,not_married,Prof_specialty,Female,0,0,40,United_States,more_than_50k
37,government,212005,Bachelors,11,married,corporate_job,Male,0,0,40,United_States,less_than_50k
65,Private,123965,Bachelors,13,not_married,Other_service,Female,0,0,40,United_States,more_than_50k
40,Private,242619,Bachelors,13,not_married,Prof_specialty,Male,4650,0,40,United_States,more_than_50k
60,government,138502,Bachelors,13,married,servant,Male,7298,0,48,United_States,less_than_50k
27,Private,113635,HS_grad,9,not_married,Craft_repair,Male,0,0,35,Other,more_than_50k
62,Private,664366,Bachelors,13,married,corporate_job,Male,0,0,60,United_States,less_than_50k
